Time,Voltage 2 (V),Current (mA)
3:28:23 PM,0.003,0.4
3:28:24 PM,0.003,0.2
3:28:25 PM,0.003,0.2
3:28:26 PM,0.003,0.2
3:28:27 PM,0.003,0.1
3:28:28 PM,0.003,0.1
3:28:29 PM,0.003,0.1
3:28:30 PM,0.003,0.1
3:28:31 PM,0.003,0.1
3:28:32 PM,0.003,0.1
3:28:33 PM,0.003,0.1
3:28:34 PM,0.003,0.2
3:28:35 PM,0.003,0.1
3:28:36 PM,0.003,0.1
3:28:37 PM,0.003,0.1
3:28:38 PM,0.003,0.1
3:28:39 PM,0.003,0.1
3:28:40 PM,0.003,0.1
3:28:41 PM,0.003,0.1
3:28:42 PM,0.003,0.1
3:28:43 PM,0.0035,0.1
3:28:44 PM,0.003,0.1
3:28:45 PM,0.003,0.2
3:28:46 PM,0.0035,0.1
3:28:47 PM,0.003,0.1
3:28:48 PM,0.0035,0.1
3:28:49 PM,0.0035,0.2
3:28:50 PM,0.003,0.1
3:28:51 PM,0.0035,0.1
3:28:52 PM,0.0035,0.2
3:28:53 PM,0.0035,0.1
3:28:54 PM,0.003,0.2
3:28:55 PM,0.003,0.1
3:28:56 PM,0.003,0.1
3:28:57 PM,0.003,0.1
3:28:58 PM,0.003,0.1
3:28:59 PM,0.003,0.1
3:29:00 PM,0.003,0.2
3:29:01 PM,0.003,0.2
3:29:02 PM,0.003,0.1
3:29:03 PM,0.003,0.1
3:29:04 PM,0.003,0.1
3:29:05 PM,0.003,0.1
3:29:06 PM,0.003,0.1
3:29:07 PM,0.003,0.1
3:29:08 PM,0.003,0.2
3:29:09 PM,0.003,0.1
3:29:10 PM,0.003,0.2
3:29:11 PM,0.003,0.1
3:29:12 PM,0.003,0.1
3:29:13 PM,0.003,0.1
3:29:14 PM,0.003,0.1
3:29:15 PM,0.003,0.1
3:29:16 PM,0.003,0.1
3:29:17 PM,0.003,0.1
3:29:18 PM,0.003,0.1
3:29:19 PM,0.003,0.1
3:29:20 PM,0.003,0.1
3:29:21 PM,0.003,0.2
3:29:22 PM,0.003,0.1
3:29:23 PM,0.003,0.1
3:29:24 PM,0.003,0.1
3:29:25 PM,0.003,0.1
3:29:26 PM,0.003,0.1
3:29:27 PM,0.003,0.1
3:29:28 PM,0.003,0.1
3:29:29 PM,0.003,0.1
3:29:30 PM,0.003,0.1
3:29:31 PM,0.003,0.1
3:29:32 PM,0.003,0.1
3:29:33 PM,10.962,228.2
3:29:34 PM,10.9675,586
3:29:35 PM,10.946,585.4
3:29:36 PM,10.964,580.7
3:29:37 PM,10.924,585.6
3:29:38 PM,10.9405,582.3
3:29:39 PM,0.003,0.7
3:29:40 PM,0.003,0.3
3:29:41 PM,0.003,0.2
3:29:42 PM,0.003,0.1
3:29:43 PM,0.003,0.1
3:29:44 PM,0.003,0.2
3:29:45 PM,0.003,0.1
3:29:46 PM,0.003,0.1
3:29:47 PM,0.003,0.1
3:29:48 PM,0.003,0.1
3:29:49 PM,0.003,0.1
3:29:50 PM,0.003,0.1
3:29:51 PM,0.003,0.1
3:29:52 PM,0.003,0.1
3:29:53 PM,0.003,0.1
3:29:54 PM,0.003,0.1
3:29:55 PM,0.003,0.1
3:29:56 PM,0.003,0.2
3:29:57 PM,0.003,0.1
3:29:58 PM,0.003,0.1
3:29:59 PM,0.003,0.1
3:30:00 PM,0.003,0.1
3:30:01 PM,0.003,0.1
3:30:02 PM,0.003,0.1
3:30:03 PM,0.003,0.1
3:30:04 PM,0.003,0.1
3:30:05 PM,0.003,0.1
3:30:06 PM,0.003,0.1
3:30:07 PM,0.003,0
3:30:08 PM,0.003,0.1
3:30:09 PM,0.003,0.1
3:30:10 PM,0.003,0.1
3:30:11 PM,0.003,0.1
3:30:12 PM,0.003,0.2
3:30:13 PM,0.003,0.2
3:30:14 PM,0.003,0.1
3:30:15 PM,0.003,0.1
3:30:16 PM,0.003,0.1
3:30:17 PM,0.003,0.1
3:30:18 PM,0.003,0.1
3:30:19 PM,0.003,0.1
3:30:20 PM,0.003,0.1
3:30:21 PM,0.003,0.1
3:30:22 PM,0.003,0.1
3:30:23 PM,0.003,0.1
3:30:24 PM,0.003,0.1
3:30:25 PM,0.003,0.1
3:30:26 PM,0.003,0.1
3:30:27 PM,0.003,0.1
3:30:28 PM,0.003,0.1
3:30:29 PM,0.003,0.1
3:30:30 PM,0.003,0.1
3:30:31 PM,0.003,0.1
3:30:32 PM,0.003,0
3:30:33 PM,0.003,0.1
3:30:34 PM,0.003,0.1
3:30:35 PM,0.003,0.1
3:30:36 PM,0.003,0.1
3:30:37 PM,0.003,0.1
3:30:38 PM,0.003,0.1
3:30:39 PM,0.003,0.1
3:30:40 PM,0.003,0.1
3:30:41 PM,0.003,0.1
3:30:42 PM,0.003,0.1
3:30:43 PM,0.003,0.1
3:30:44 PM,0.003,0.1
3:30:45 PM,0.003,0.1
3:30:46 PM,0.003,0.1
3:30:47 PM,0.003,0.1
3:30:48 PM,0.003,0.1
3:30:49 PM,0.003,0.1
3:30:50 PM,0.003,0.1
3:30:51 PM,11.138,0.1
3:30:52 PM,11.0485,599.4
3:30:53 PM,11.02,589.6
3:30:54 PM,11.038,595.5
3:30:55 PM,11.013,596.7
3:30:56 PM,0.003,595.5
3:30:57 PM,0.003,0.3
3:30:58 PM,0.003,0.2
3:30:59 PM,0.003,0.2
3:31:00 PM,0.003,0.2
3:31:01 PM,0.003,0.2
3:31:02 PM,0.003,0.1
3:31:03 PM,0.003,0.2
3:31:04 PM,0.003,0.2
3:31:05 PM,0.003,0.1
3:31:06 PM,0.003,0.1
3:31:07 PM,0.003,0.1
3:31:08 PM,0.003,0.1
3:31:09 PM,0.003,0.2
3:31:10 PM,0.003,0.1
3:31:11 PM,0.003,0.1
3:31:12 PM,0.003,0.1
3:31:13 PM,0.003,0.2
3:31:14 PM,0.003,0.1
3:31:15 PM,0.003,0.1
3:31:16 PM,0.003,0.1
3:31:17 PM,0.003,0.1
3:31:18 PM,0.003,0.1
3:31:19 PM,0.003,0.1
3:31:20 PM,0.003,0.1
3:31:21 PM,0.003,0.1
3:31:22 PM,0.003,0.1
3:31:23 PM,0.003,0.1
3:31:24 PM,0.003,0.1
3:31:25 PM,0.003,0.1
3:31:26 PM,0.003,0.1
3:31:27 PM,0.003,0.1
3:31:28 PM,0.003,0.1
3:31:29 PM,0.003,0.1
3:31:30 PM,0.003,0.1
3:31:31 PM,0.003,0.1
3:31:32 PM,0.003,0.1
3:31:33 PM,0.003,0.1
3:31:34 PM,0.003,0.1
3:31:35 PM,0.003,0.2
3:31:36 PM,0.003,0.1
3:31:37 PM,0.003,0.1
3:31:38 PM,0.003,0.1
3:31:39 PM,0.003,0.1
3:31:40 PM,0.003,0.1
3:31:41 PM,0.003,0.1
3:31:42 PM,0.003,0.1
3:31:43 PM,0.003,0.1
3:31:44 PM,0.003,0.1
3:31:45 PM,0.003,0.1
3:31:46 PM,0.003,0.1
3:31:47 PM,0.003,0.1
3:31:48 PM,0.003,0.1
3:31:49 PM,0.003,0.1
3:31:50 PM,0.003,0.1
3:31:51 PM,0.003,0.1
3:31:52 PM,0.003,0.2
3:31:53 PM,0.003,0.2
3:31:54 PM,0.003,0.1
3:31:55 PM,0.003,0.1
3:31:56 PM,0.003,0.2
3:31:57 PM,0.003,0.1
3:31:58 PM,0.003,0.1
3:31:59 PM,0.003,0.1
3:32:00 PM,0.003,0.1
3:32:01 PM,0.003,0.1
3:32:02 PM,0.003,0.1
3:32:03 PM,0.003,0.1
3:32:04 PM,0.003,0
3:32:05 PM,0.003,0.1
3:32:06 PM,10.9955,605.6
3:32:07 PM,10.9835,595.6
3:32:08 PM,10.981,565.2
3:32:09 PM,10.9615,561.1
3:32:10 PM,10.96,586
3:32:11 PM,0.003,0.7
3:32:12 PM,0.003,0.3
3:32:13 PM,0.003,0.2
3:32:14 PM,0.003,0.2
3:32:15 PM,0.003,0.1
3:32:16 PM,0.003,0.1
3:32:17 PM,0.003,0.2
3:32:18 PM,0.003,0.1
3:32:19 PM,0.003,0.2
3:32:20 PM,0.003,0.2
3:32:21 PM,0.003,0.2
3:32:22 PM,0.003,0.1
3:32:23 PM,0.003,0.2
3:32:24 PM,0.003,0.1
3:32:25 PM,0.003,0.1
3:32:26 PM,0.003,0.2
3:32:27 PM,0.003,0.1
3:32:28 PM,0.003,0.1
3:32:29 PM,0.003,0.1
3:32:30 PM,0.003,0.1
3:32:31 PM,0.003,0.1
3:32:32 PM,0.003,0.1
3:32:33 PM,0.003,0.1
3:32:34 PM,0.003,0.1
3:32:35 PM,0.003,0.1
3:32:36 PM,0.003,0.1
3:32:37 PM,0.003,0.1
3:32:38 PM,0.003,0.1
3:32:39 PM,0.003,0.2
3:32:40 PM,0.003,0.1
3:32:41 PM,0.003,0.2
3:32:42 PM,0.003,0.1
3:32:43 PM,0.003,0.1
3:32:44 PM,0.003,0.1
3:32:45 PM,0.003,0.1
3:32:46 PM,0.003,0.1
3:32:47 PM,0.003,0.1
3:32:48 PM,0.003,0.1
3:32:49 PM,0.003,0.1
3:32:50 PM,0.003,0.1
3:32:51 PM,0.003,0.1
3:32:52 PM,0.003,0.1
3:32:53 PM,0.003,0.1
3:32:54 PM,0.003,0.1
3:32:55 PM,0.003,0.1
3:32:56 PM,0.003,0.1
3:32:57 PM,0.003,0.1
3:32:58 PM,0.003,0.1
3:32:59 PM,0.003,0.1
3:33:00 PM,0.003,0.1
3:33:01 PM,0.003,0.2
3:33:02 PM,0.003,0.1
3:33:03 PM,0.003,0.1
3:33:04 PM,0.003,0.1
3:33:05 PM,0.003,0.1
3:33:06 PM,0.003,0.1
3:33:07 PM,0.003,0.1
3:33:08 PM,0.003,0.1
3:33:09 PM,0.003,0.1
3:33:10 PM,0.003,0.1
3:33:11 PM,0.003,0.2
3:33:12 PM,0.003,0.1
3:33:13 PM,0.003,0.1
3:33:14 PM,0.003,0.1
3:33:15 PM,0.003,0.1
3:33:16 PM,0.003,0.1
3:33:17 PM,0.003,0.1
3:33:18 PM,0.003,0.1
3:33:19 PM,0.003,0
3:33:20 PM,0.003,0.1
3:33:21 PM,0.003,0.1
3:33:22 PM,0.003,0.1
3:33:23 PM,0.003,0.1
3:33:24 PM,10.952,598.9
3:33:25 PM,10.932,593.6
3:33:26 PM,10.9095,585.8
3:33:27 PM,10.927,581.6
3:33:28 PM,10.9145,576.3
3:33:29 PM,0.0035,545.7
3:33:30 PM,0.003,0.3
3:33:31 PM,0.003,0.2
3:33:32 PM,0.003,0.1
3:33:33 PM,0.003,0.1
3:33:34 PM,0.003,0.2
3:33:35 PM,0.003,0.1
3:33:36 PM,0.003,0.2
3:33:37 PM,0.003,0.1
3:33:38 PM,0.003,0.1
3:33:39 PM,0.003,0.1
3:33:40 PM,0.003,0.1
3:33:41 PM,0.003,0.1
3:33:42 PM,0.003,0.1
3:33:43 PM,0.003,0.1
3:33:44 PM,0.003,0.1
3:33:45 PM,0.003,0.1
3:33:46 PM,0.003,0.1
3:33:47 PM,0.003,0.1
3:33:48 PM,0.003,0.2
3:33:49 PM,0.003,0.1
3:33:50 PM,0.003,0.1
3:33:51 PM,0.003,0.1
3:33:52 PM,0.003,0.1
3:33:53 PM,0.003,0.1
3:33:54 PM,0.003,0
3:33:55 PM,0.003,0.1
3:33:56 PM,0.003,0.2
3:33:57 PM,0.003,0.1
3:33:58 PM,0.003,0.1
3:33:59 PM,0.003,0.1
3:34:00 PM,0.003,0.1
3:34:01 PM,0.003,0.1
3:34:02 PM,0.003,0.1
3:34:03 PM,0.003,0.1
3:34:04 PM,0.003,0.1
3:34:05 PM,0.003,0.1
3:34:06 PM,0.003,0.1
3:34:07 PM,0.003,0.2
3:34:08 PM,0.003,0.1
3:34:09 PM,0.003,0.1
3:34:10 PM,0.003,0.1
3:34:11 PM,0.003,0.1
3:34:12 PM,0.003,0.1
3:34:13 PM,0.003,0.1
3:34:14 PM,0.003,0.1
3:34:15 PM,0.003,0.1
3:34:16 PM,0.003,0.1
3:34:17 PM,0.003,0.1
3:34:18 PM,0.003,0.1
3:34:19 PM,0.003,0.1
3:34:20 PM,0.003,0.1
3:34:21 PM,0.003,0.1
3:34:22 PM,0.003,0.1
3:34:23 PM,0.003,0.1
3:34:24 PM,0.003,0.1
3:34:25 PM,0.003,0.1
3:34:26 PM,0.003,0.1
3:34:27 PM,0.003,0.1
3:34:28 PM,0.003,0.1
3:34:29 PM,0.003,0.1
3:34:30 PM,0.003,0.1
3:34:31 PM,0.003,0.1
3:34:32 PM,0.003,0.1
3:34:33 PM,0.003,0.1
3:34:34 PM,0.003,0.1
3:34:35 PM,0.003,0.1
3:34:36 PM,0.003,0
3:34:37 PM,0.003,0.1
3:34:38 PM,0.003,0.1
3:34:39 PM,0.003,0.1
3:34:40 PM,0.003,0.1
3:34:41 PM,0.003,0.1
3:34:42 PM,0.003,0.1
3:34:43 PM,0.003,0.1
3:34:44 PM,10.8445,299.9
3:34:45 PM,10.8405,582.4
3:34:46 PM,10.81,577.2
3:34:47 PM,10.8085,578.1
3:34:48 PM,10.8405,575.4
3:34:49 PM,0.0035,540.8
3:34:50 PM,0.0035,0.3
3:34:51 PM,0.0035,0.2
3:34:52 PM,0.0035,0.2
3:34:53 PM,0.003,0.1
3:34:54 PM,0.003,0.1
3:34:55 PM,0.003,0.1
3:34:56 PM,0.003,0.1
3:34:57 PM,0.003,0.2
3:34:58 PM,0.003,0.1
3:34:59 PM,0.003,0.1
3:35:00 PM,0.003,0.2
3:35:01 PM,0.003,0.1
3:35:02 PM,0.003,0.1
3:35:03 PM,0.003,0.1
3:35:04 PM,0.003,0.1
3:35:05 PM,0.003,0.1
3:35:06 PM,0.003,0.1
3:35:07 PM,0.003,0.1
3:35:08 PM,0.003,0.1
3:35:09 PM,0.003,0.1
3:35:10 PM,0.003,0.1
3:35:11 PM,0.003,0.1
3:35:12 PM,0.003,0.1
3:35:13 PM,0.003,0.1
3:35:14 PM,0.003,0.1
3:35:15 PM,0.003,0.1
3:35:16 PM,0.003,0.1
3:35:17 PM,0.003,0.1
3:35:18 PM,0.003,0.1
3:35:19 PM,0.003,0.1
3:35:20 PM,0.003,0.1
3:35:21 PM,0.003,0.1
3:35:22 PM,0.003,0.1
3:35:23 PM,0.003,0.1
3:35:24 PM,0.003,0.1
3:35:25 PM,0.003,0.1
3:35:26 PM,0.003,0.1
3:35:27 PM,0.003,0.1
3:35:28 PM,0.003,0.1
3:35:29 PM,0.003,0.1
3:35:30 PM,0.003,0.1
3:35:31 PM,0.003,0.2
3:35:32 PM,0.003,0.1
3:35:33 PM,0.003,0.1
3:35:34 PM,0.003,0.1
3:35:35 PM,0.003,0.1
3:35:36 PM,0.003,0.1
3:35:37 PM,0.003,0.1
3:35:38 PM,0.003,0.1
3:35:39 PM,0.003,0.1
3:35:40 PM,0.003,0.1
3:35:41 PM,0.003,0.1
3:35:42 PM,0.003,0.1
3:35:43 PM,0.003,0.1
3:35:44 PM,0.003,0.1
3:35:45 PM,0.003,0.1
3:35:46 PM,0.003,0.1
3:35:47 PM,0.003,0.1
3:35:48 PM,0.003,0.1
3:35:49 PM,0.003,0.1
3:35:50 PM,0.003,0.1
3:35:51 PM,0.003,0.1
3:35:52 PM,0.003,0.1
3:35:53 PM,0.003,0.1
3:35:54 PM,0.003,0.1
3:35:55 PM,0.003,0.1
3:35:56 PM,0.003,0.1
3:35:57 PM,0.003,0.1
3:35:58 PM,0.003,0.1
3:35:59 PM,0.003,0.1
3:36:00 PM,0.003,0.1
3:36:01 PM,0.003,0.1
3:36:02 PM,10.9265,297
3:36:03 PM,10.911,583.9
3:36:04 PM,10.8845,575.5
3:36:05 PM,10.881,579.1
3:36:06 PM,10.859,583.1
3:36:07 PM,10.846,583.7
3:36:08 PM,0.003,0.5
3:36:09 PM,0.003,0.2
3:36:10 PM,0.003,0.2
3:36:11 PM,0.003,0.2
3:36:12 PM,0.003,0.1
3:36:13 PM,0.003,0.1
3:36:14 PM,0.003,0.1
3:36:15 PM,0.003,0.1
3:36:16 PM,0.003,0.1
3:36:17 PM,0.003,0.1
3:36:18 PM,0.003,0.1
3:36:19 PM,0.003,0.2
3:36:20 PM,0.003,0.1
3:36:21 PM,0.003,0.1
3:36:22 PM,0.003,0.1
3:36:23 PM,0.003,0.2
3:36:24 PM,0.003,0.1
3:36:25 PM,0.003,0.1
3:36:26 PM,0.003,0.1
3:36:27 PM,0.003,0.1
3:36:28 PM,0.003,0.1
3:36:29 PM,0.003,0.2
3:36:30 PM,0.003,0.1
3:36:31 PM,0.003,0.1
3:36:32 PM,0.003,0.1
3:36:33 PM,0.003,0.1
3:36:34 PM,0.003,0.1
3:36:35 PM,0.003,0.1
3:36:36 PM,0.003,0.1
3:36:37 PM,0.003,0.1
3:36:38 PM,0.003,0.1
3:36:39 PM,0.003,0.1
3:36:40 PM,0.003,0.1
3:36:41 PM,0.003,0.1
3:36:42 PM,0.003,0.1
3:36:43 PM,0.003,0.2
3:36:44 PM,0.003,0.1
3:36:45 PM,0.003,0.1
3:36:46 PM,0.003,0.1
3:36:47 PM,0.003,0.1
3:36:48 PM,0.003,0.1
3:36:49 PM,0.003,0.1
3:36:50 PM,0.003,0.1
3:36:51 PM,0.003,0.1
3:36:52 PM,0.003,0
3:36:53 PM,0.003,0.1
3:36:54 PM,0.003,0.1
3:36:55 PM,0.003,0.1
3:36:56 PM,0.003,0.1
3:36:57 PM,0.003,0.1
3:36:58 PM,0.003,0.1
3:36:59 PM,0.003,0.1
3:37:00 PM,0.003,0.1
3:37:01 PM,0.003,0.1
3:37:02 PM,0.003,0.1
3:37:03 PM,0.003,0.1
3:37:04 PM,0.003,0.1
3:37:05 PM,0.003,0.1
3:37:06 PM,0.003,0
3:37:07 PM,0.003,0.2
3:37:08 PM,0.003,0.1
3:37:09 PM,0.003,0.1
3:37:10 PM,0.003,0.1
3:37:11 PM,0.003,0.1
3:37:12 PM,0.003,0.1
3:37:13 PM,0.003,0.1
3:37:14 PM,0.003,0.1
3:37:15 PM,0.003,0.1
3:37:16 PM,0.003,0.1
3:37:17 PM,0.003,0.1
3:37:18 PM,0.003,0.1
3:37:19 PM,0.003,0.1
3:37:20 PM,0.003,0.1
3:37:21 PM,0.003,0.2
3:37:22 PM,0.003,0.1
3:37:23 PM,0.003,0.1
3:37:24 PM,0.003,0.2
3:37:25 PM,0.003,0.1
3:37:26 PM,0.003,0.1
3:37:27 PM,0.003,0.1
3:37:28 PM,0.003,0.1
3:37:29 PM,10.868,594.7
3:37:30 PM,10.883,585.3
3:37:31 PM,10.8665,582.3
3:37:32 PM,10.853,587.6
3:37:33 PM,10.8495,584.2
3:37:34 PM,10.8365,589.4
3:37:35 PM,0.003,0.4
3:37:36 PM,0.003,0.3
3:37:37 PM,0.003,0.2
3:37:38 PM,0.003,0.1
3:37:39 PM,0.003,0.2
3:37:40 PM,0.003,0.1
3:37:41 PM,0.003,0.1
3:37:42 PM,0.003,0.1
3:37:43 PM,0.003,0.1
3:37:44 PM,0.003,0.1
3:37:45 PM,0.003,0.1
3:37:46 PM,0.003,0.1
3:37:47 PM,0.003,0.1
3:37:48 PM,0.003,0.2
3:37:49 PM,0.003,0.1
3:37:50 PM,0.003,0.1
3:37:51 PM,0.003,0.1
3:37:52 PM,0.003,0
3:37:53 PM,0.003,0.1
3:37:54 PM,0.003,0.1
3:37:55 PM,0.003,0.1
3:37:56 PM,0.003,0.1
3:37:57 PM,0.003,0.1
3:37:58 PM,0.003,0.1
3:37:59 PM,0.003,0.1
3:38:00 PM,0.003,0.1
3:38:01 PM,0.003,0.1
3:38:02 PM,0.003,0.1
3:38:03 PM,0.003,0.1
3:38:04 PM,0.003,0.1
3:38:05 PM,0.003,0.1
3:38:06 PM,0.003,0.1
3:38:07 PM,0.003,0.1
3:38:08 PM,0.003,0.1
3:38:09 PM,0.003,0.1
3:38:10 PM,0.003,0.1
3:38:11 PM,0.003,0.2
3:38:12 PM,0.003,0.1
3:38:13 PM,0.003,0.1
3:38:14 PM,0.003,0.1
3:38:15 PM,0.003,0.1
3:38:16 PM,0.003,0.1
3:38:17 PM,0.003,0.1
3:38:18 PM,0.003,0.1
3:38:19 PM,0.003,0.1
3:38:20 PM,0.003,0.1
3:38:21 PM,0.003,0.1
3:38:22 PM,0.003,0.1
3:38:23 PM,0.003,0.1
3:38:24 PM,0.003,0.1
3:38:25 PM,0.003,0.1
3:38:26 PM,0.003,0.1
3:38:27 PM,0.003,0.1
3:38:28 PM,0.003,0.1
3:38:29 PM,0.003,0.1
3:38:30 PM,0.003,0.1
3:38:31 PM,0.003,0.1
3:38:32 PM,0.003,0.1
3:38:33 PM,0.003,0.1
3:38:34 PM,0.003,0.1
3:38:35 PM,0.003,0.1
3:38:36 PM,0.003,0.1
3:38:37 PM,0.003,0.1
3:38:38 PM,0.003,0.1
3:38:39 PM,0.003,0
3:38:40 PM,0.003,0.1
3:38:41 PM,0.003,0.1
3:38:42 PM,0.003,0.1
3:38:43 PM,0.003,0.1
3:38:44 PM,0.003,0.1
3:38:45 PM,0.003,0.1
3:38:46 PM,0.003,0.1
3:38:47 PM,0.003,0.1
3:38:48 PM,0.003,0.1
3:38:49 PM,0.003,0.1
3:38:50 PM,0.003,0.1
3:38:51 PM,0.003,0.1
3:38:52 PM,0.003,0.1
3:38:53 PM,0.003,0
3:38:54 PM,0.003,0.1
3:38:55 PM,0.003,0.1
3:38:56 PM,0.003,0.1
3:38:57 PM,0.003,0.1
3:38:58 PM,10.823,593.5
3:38:59 PM,10.8575,592.9
3:39:00 PM,10.8165,590.9
3:39:01 PM,10.798,589.8
3:39:02 PM,10.7855,588.7
3:39:03 PM,0.003,590.8
3:39:04 PM,0.003,0.4
3:39:05 PM,0.003,0.2
3:39:06 PM,0.003,0.1
3:39:07 PM,0.003,0.1
3:39:08 PM,0.003,0.1
3:39:09 PM,0.003,0.1
3:39:10 PM,0.003,0.1
3:39:11 PM,0.003,0.2
3:39:12 PM,0.003,0.2
3:39:13 PM,0.003,0.1
3:39:14 PM,0.003,0.1
3:39:15 PM,0.003,0.1
3:39:16 PM,0.003,0.1
3:39:17 PM,0.003,0.1
3:39:18 PM,0.003,0.1
3:39:19 PM,0.003,0.1
3:39:20 PM,0.003,0.1
3:39:21 PM,0.003,0.1
3:39:22 PM,0.003,0.1
3:39:23 PM,0.003,0.1
3:39:24 PM,0.003,0.1
3:39:25 PM,0.003,0.1
3:39:26 PM,0.003,0.1
3:39:27 PM,0.003,0.1
3:39:28 PM,0.003,0.1
3:39:29 PM,0.003,0.1
3:39:30 PM,0.003,0.1
3:39:31 PM,0.003,0.1
3:39:32 PM,0.003,0.1
3:39:33 PM,0.003,0.1
3:39:34 PM,0.003,0.2
3:39:35 PM,0.003,0.1
3:39:36 PM,0.003,0.1
3:39:37 PM,0.003,0.1
3:39:38 PM,0.003,0.1
3:39:39 PM,0.003,0.1
3:39:40 PM,0.003,0.1
3:39:41 PM,0.003,0.1
3:39:42 PM,0.003,0.1
3:39:43 PM,0.003,0.1
3:39:44 PM,0.003,0.1
3:39:45 PM,0.003,0.1
3:39:46 PM,0.003,0.1
3:39:47 PM,0.003,0.1
3:39:48 PM,0.003,0.1
3:39:49 PM,0.003,0.1
3:39:50 PM,0.003,0.1
3:39:51 PM,0.003,0.1
3:39:52 PM,0.003,0.1
3:39:53 PM,0.003,0.1
3:39:54 PM,0.003,0.1
3:39:55 PM,0.003,0.1
3:39:56 PM,0.003,0.1
3:39:57 PM,0.003,0.1
3:39:58 PM,0.003,0.1
3:39:59 PM,0.003,0.1
3:40:00 PM,0.003,0.1
3:40:01 PM,0.003,0.1
3:40:02 PM,0.003,0.1
3:40:03 PM,0.003,0.1
3:40:04 PM,0.003,0.1
3:40:05 PM,0.003,0.1
3:40:06 PM,0.003,0.1
3:40:07 PM,0.003,0.1
3:40:08 PM,0.003,0.1
3:40:09 PM,0.003,0.1
3:40:10 PM,0.003,0.1
3:40:11 PM,0.003,0.1
3:40:12 PM,0.003,0.1
3:40:13 PM,0.003,0.1
3:40:14 PM,0.003,0.1
3:40:15 PM,0.003,0.1
3:40:16 PM,0.003,0.2
3:40:17 PM,0.003,0.2
3:40:18 PM,0.003,0.1
