Time,Voltage 2 (V),Current (mA)
1:33:57 PM,0.0035,0.1
1:33:58 PM,0.0035,0.1
1:33:59 PM,0.0035,0.1
1:34:00 PM,0.0035,0.1
1:34:01 PM,0.0035,0.1
1:34:02 PM,0.0035,0.1
1:34:03 PM,0.0035,0.1
1:34:04 PM,0.0035,0.2
1:34:05 PM,0.0035,0.1
1:34:06 PM,0.0035,0.1
1:34:07 PM,0.0035,0.1
1:34:08 PM,0.0035,0.1
1:34:09 PM,0.0035,0.1
1:34:10 PM,0.0035,0.1
1:34:11 PM,0.0035,0.1
1:34:12 PM,0.0035,0.1
1:34:13 PM,0.0035,0.1
1:34:14 PM,0.0035,0.1
1:34:15 PM,0.0035,0.1
1:34:16 PM,0.0035,0.1
1:34:17 PM,0.0035,0.1
1:34:18 PM,0.0035,0.1
1:34:19 PM,0.0035,0.1
1:34:20 PM,0.0035,0.1
1:34:21 PM,0.003,0.1
1:34:22 PM,0.003,0.1
1:34:23 PM,0.0035,0.2
1:34:24 PM,0.003,0.1
1:34:25 PM,0.003,0.1
1:34:26 PM,0.003,0.1
1:34:27 PM,0.003,0.1
1:34:28 PM,0.003,0.1
1:34:29 PM,0.003,0.1
1:34:30 PM,0.003,0
1:34:31 PM,0.003,0.1
1:34:32 PM,0.003,0.1
1:34:33 PM,0.003,0.1
1:34:34 PM,0.003,0.1
1:34:35 PM,0.003,0.1
1:34:36 PM,0.003,0.1
1:34:37 PM,0.003,0.1
1:34:38 PM,0.003,0.1
1:34:39 PM,0.003,0.1
1:34:40 PM,0.003,0.2
1:34:41 PM,0.003,0.1
1:34:42 PM,0.003,0.1
1:34:43 PM,0.003,0.2
1:34:44 PM,0.003,0.1
1:34:45 PM,0.003,0.1
1:34:46 PM,0.003,0.2
1:34:47 PM,11.1285,0.1
1:34:48 PM,11.1175,588.7
1:34:49 PM,11.095,589.2
1:34:50 PM,11.091,595
1:34:51 PM,11.0995,554.9
1:34:52 PM,0.0035,554.5
1:34:53 PM,0.0035,0.6
1:34:54 PM,0.0035,0.2
1:34:55 PM,0.0035,0.2
1:34:56 PM,0.0035,0.2
1:34:57 PM,0.0035,0.1
1:34:58 PM,0.0035,0.1
1:34:59 PM,0.0035,0.1
1:35:00 PM,0.003,0.2
1:35:01 PM,0.003,0.2
1:35:02 PM,0.003,0.1
1:35:03 PM,0.003,0.1
1:35:04 PM,0.003,0.2
1:35:05 PM,0.003,0.1
1:35:06 PM,0.003,0.1
1:35:07 PM,0.003,0.1
1:35:08 PM,0.003,0.1
1:35:09 PM,0.003,0.1
1:35:10 PM,0.003,0.1
1:35:11 PM,0.003,0.1
1:35:12 PM,0.003,0.1
